Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp,datetime,from,to,distance,cost
324742389208072192,"La explosión no fue en Waco, fue en West, Texas! Waco esta muy cerca de West!",Not labeled,Not labeled,Not applicable,la explosión fue en waco fue en west texas waco esta muy cerca de west,2,4,2023-01-11 07:00:00,2023-01-11 07:00:00,318550.0,313551.0,3.753,
324742426952609793,My heart breaks for West Texas. &lt;/3,Outsiders,Sympathy and support,Related - but not informative,heart breaks west texas lt 3,0,1,2023-01-11 08:00:00,2023-01-11 08:00:00,318550.0,315900.0,3.753,
324742456304340993,The news coming out of #WestTx is horrifying,Media,Sympathy and support,Related - but not informative,news coming westtx horrifying,0,1,2023-01-11 09:00:00,2023-01-11 09:00:00,318551.0,313551.0,3.753,
324742456312729601,"RT @orgsapiensa: Se registra súper explosión en una Planta de Fertilizantes en Waco, Texas, hasta el momento se reportan 60 muertos y má ...",Not applicable,Not applicable,Related and informative,rt orgsapiensa se registra súper explosión en una planta de fertilizantes en waco texas hasta el momento se reportan 60 muertos má,1,7,2023-01-11 10:00:00,2023-01-11 10:00:00,318551.0,315900.0,3.753,
324742481461792769,RT @CountryDarliin: #prayfortexas #prayforboston #prayforeveryone 🙏,Outsiders,Sympathy and support,Related - but not informative,rt countrydarliin prayfortexas prayforboston prayforeveryone,0,1,2023-01-11 11:00:00,2023-01-11 11:00:00,313344.0,313339.0,3.375,
324742519193743361,"What about effects of toxic ammonia fumes in #West, #Texas - for first responders, locals, and the environment?",Outsiders,Caution and advice,Related and informative,effects toxic ammonia fumes west texas first responders locals environment,1,6,2023-01-11 12:00:00,2023-01-11 12:00:00,313344.0,315913.0,3.375,
324742577913999361,Explosion at a Texas plant :-(,Outsiders,Sympathy and support,Related and informative,explosion texas plant,1,1,2023-01-11 13:00:00,2023-01-11 13:00:00,315911.0,313339.0,3.375,
324742582125072384,OhGosh . Just saw a video from the explosion in TX . 😟 So crazy ! 100 people injured &amp; 2 fatalities . #PrayForTexas ❤,Outsiders,Affected individuals,Related and informative,ohgosh saw video explosion tx crazy 100 people injured amp 2 fatalities prayfortexas,1,3,2023-01-11 14:00:00,2023-01-11 14:00:00,315911.0,315913.0,3.375,
324742716359593984,#prayforwest #prayforboston #PrayForAmerica my thoughts go out to Texas and Boston !!!!!,Outsiders,Sympathy and support,Related - but not informative,prayforwest prayforboston prayforamerica thoughts go texas boston,0,1,2023-01-11 15:00:00,2023-01-11 15:00:00,316271.0,318550.0,1.341,
324742913483493376,"RT @KSRAGER44: When we all wake up and see the real damage that this Texas explosion caused, that is gonna be terrible. #PrayforTexas",Media,Sympathy and support,Related - but not informative,rt ksrager44 wake see real damage texas explosion caused gon na terrible prayfortexas,0,1,2023-01-11 16:00:00,2023-01-11 16:00:00,316271.0,318551.0,1.341,
324742930264883200,RT @MisterPryor35: I can't believe this happened prayers go out to everyone affected by the explosion God be with them. #prayfortexas ht ...,Outsiders,Sympathy and support,Related - but not informative,rt misterpryor35 believe happened prayers go everyone affected explosion god prayfortexas ht,0,1,2023-01-11 17:00:00,2023-01-11 17:00:00,316280.0,318550.0,1.341,
324743047684431872,"RT @DFWscanner: West, TX Explosion *UPDATE - Frisco FD is sending their Multi-Patient Vehicle ambulance bus to West. They are responding ...",Media,Donations and volunteering,Related and informative,rt dfwscanner west tx explosion update frisco fd sending multi patient vehicle ambulance bus west responding,1,5,2023-01-11 18:00:00,2023-01-11 18:00:00,316280.0,318551.0,1.341,
324743119012765696,RT @ZachsMind: ...they used water to try to put out a chemical fire? Really? You have GOT to be kidding me! #WestTX #WestExplosion #Texa ...,Outsiders,Affected individuals,Related and informative,rt zachsmind used water try put chemical fire really got kidding westtx westexplosion texa,1,3,2023-01-11 19:00:00,2023-01-11 19:00:00,313339.0,316279.0,1.329,
324743332901306372,"Facebook Friends &amp; Customers in Texas: If you are wondering how you can best help out with the tragedy in West,... http://t.co/YkDKnkgXPD",Outsiders,Sympathy and support,Related - but not informative,facebook friends amp customers texas wondering best help tragedy west http co ykdknkgxpd,0,1,2023-01-11 20:00:00,2023-01-11 20:00:00,313339.0,316281.0,1.329,
324743471334301696,“@cnnbrk: At least 2 people are dead in an explosion at a fertilizer plant in Texas. http://t.co/fwJCTHpSEX” 👈👈👈@KeepItReal_3,Media,Affected individuals,Related and informative,cnnbrk least 2 people dead explosion fertilizer plant texas http co fwjcthpsex keepitreal_3,1,3,2023-01-11 21:00:00,2023-01-11 21:00:00,315913.0,316279.0,1.329,
324743546831790080,RT @davidlorr: Holy shit.... Watch it all. #PrayForTexas http://t.co/yCYJahbkm3,Outsiders,Sympathy and support,Related - but not informative,rt davidlorr holy shit watch prayfortexas http co ycyjahbkm3,0,1,2023-01-11 22:00:00,2023-01-11 22:00:00,315913.0,316281.0,1.329,
324743609750523904,@SavvAssBriana: #prayfortexas  #prayfortexas  #prayfortexas  !!!!!!! #DEAD lmao,Outsiders,Sympathy and support,Related - but not informative,savvassbriana prayfortexas prayfortexas prayfortexas dead lmao,0,1,2023-01-11 23:00:00,2023-01-11 23:00:00,313055.0,316271.0,0.496,
324743672635723776,RT @BBCBreaking: VIDEO: Fire rages after explosion in Texas town of #West - dozens badly hurt &amp; buildings flattened http://t.co/iXXw ...,Media,Affected individuals,Related and informative,rt bbcbreaking video fire rages explosion texas town west dozens badly hurt amp buildings flattened http co ixxw,1,3,2023-01-12 00:00:00,2023-01-12 00:00:00,313055.0,316280.0,0.496,
324743735575449600,#PrayForTexas What is this world coming to 😞,Outsiders,Sympathy and support,Related - but not informative,prayfortexas world coming,0,1,2023-01-12 01:00:00,2023-01-12 01:00:00,316279.0,313082.0,0.486,
324743865594687489,RT @sidneylococo: http://t.co/t5HD3j4Ar3 this scared me shitless. #prayforTexas,Outsiders,Sympathy and support,Related - but not informative,rt sidneylococo http co t5hd3j4ar3 scared shitless prayfortexas,0,1,2023-01-12 02:00:00,2023-01-12 02:00:00,316279.0,315914.0,0.486,
324744125616365568,"Waco, Texas explosion too??? Jesus is coming sooner than we think!",Outsiders,Sympathy and support,Related - but not informative,waco texas explosion jesus coming sooner think,0,1,2023-01-12 03:00:00,2023-01-12 03:00:00,316281.0,313082.0,0.486,
324744238896136192,RT @ChrisGeneroso: My thoughts and prayers go out to those affected in West Texas. Another horrible tragedy.. This is too much in a week ...,Outsiders,Sympathy and support,Related - but not informative,rt chrisgeneroso thoughts prayers go affected west texas another horrible tragedy much week,0,1,2023-01-12 04:00:00,2023-01-12 04:00:00,316281.0,315914.0,0.486,
324744276611325952,"#prayforwest for all those who are injured, everyone who is out there helping saving lives and the families who lost loved ones today ....",Outsiders,Sympathy and support,Related - but not informative,prayforwest injured everyone helping saving lives families lost loved ones today,0,1,2023-01-12 05:00:00,2023-01-12 05:00:00,313082.0,313080.0,0.231,
324744289202626560,RT @Ratchet2English: So far this week - #prayfortexas  - #prayforboston  - two 14 year olds killed a homeless man as a dare - bomb threa ...,Outsiders,Sympathy and support,Related - but not informative,rt ratchet2english far week prayfortexas prayforboston two 14 year olds killed homeless man dare bomb threa,0,1,2023-01-12 06:00:00,2023-01-12 06:00:00,313082.0,315915.0,0.231,
324744532463861760,No sleep tonight. “@andrs_mr  CAUGHT ON CAMERA: Fertilizer plant explosion near Waco (KWKT)  http://t.co/K3ra38dzWL”,Media,Infrastructure and utilities,Related and informative,sleep tonight andrs_mr caught camera fertilizer plant explosion near waco kwkt http co k3ra38dzwl,1,2,2023-01-12 07:00:00,2023-01-12 07:00:00,315914.0,313080.0,0.231,
324744557659037697,"RT @JustNataliie: WOw i just woke up, came on tt and i saw this  #PrayForTexas  :O WHAT IS GOING ON WITH THIS FUCKING WORLD ?! :/",Outsiders,Sympathy and support,Related - but not informative,rt justnataliie wow woke came tt saw prayfortexas going fucking world,0,1,2023-01-12 08:00:00,2023-01-12 08:00:00,315914.0,315915.0,0.231,
324744687665684480,RT @CommonWhiteGirI: So far this week - #prayfortexas  - #prayforboston  - two 14 year olds killed a homeless man as a dare - bomb threa ...,Not labeled,Not labeled,Not related,rt commonwhitegiri far week prayfortexas prayforboston two 14 year olds killed homeless man dare bomb threa,3,4,2023-01-12 09:00:00,2023-01-12 09:00:00,313080.0,313037.0,7.58,
324744809313075200,Prayers go out to everyone affected by the explosion in Texas #prayfortexas,Outsiders,Sympathy and support,Related - but not informative,prayers go everyone affected explosion texas prayfortexas,0,1,2023-01-12 10:00:00,2023-01-12 10:00:00,315915.0,313037.0,7.58,
324744847070208001,RT @HuffingtonPost: WATCH: Horrifying video of Texas fertilizer plant explosion http://t.co/8RGalQkRE9,Media,Other Useful Information,Related and informative,rt huffingtonpost watch horrifying video texas fertilizer plant explosion http co 8rgalqkre9,1,0,2023-01-12 11:00:00,2023-01-12 11:00:00,313037.0,313035.0,0.257,
324745010643861504,"RT @fuccyoudis2o9: This explosion was serious, please #PrayForWest #WestTX 😔🙏 http://t.co/xLTV5hJX5u",Outsiders,Sympathy and support,Related - but not informative,rt fuccyoudis2o9 explosion serious please prayforwest westtx http co xltv5hjx5u,0,1,2023-01-12 12:00:00,2023-01-12 12:00:00,314042.0,314036.0,0.181,
324745052561756160,RT @laurenonizzle: This iPhone video of the fertilizer plant explosion near #Waco will send chills up your spine. Surreal. http://t.co/O ...,Outsiders,Other Useful Information,Related and informative,rt laurenonizzle iphone video fertilizer plant explosion near waco send chills spine surreal http co,1,0,2023-01-12 13:00:00,2023-01-12 13:00:00,314042.0,315895.0,0.181,
324745052574343168,"RT @subailey: “@startelegram: Population of West, Tx: 2,849. But it's every Texan's hometown tonight. #prayforWest.",Outsiders,Sympathy and support,Related - but not informative,rt subailey startelegram population west tx 2 849 every texan hometown tonight prayforwest,0,1,2023-01-12 14:00:00,2023-01-12 14:00:00,315894.0,314036.0,0.181,
324745094504796160,I'm about to leave this country!   #prayfortexas,Outsiders,Sympathy and support,Related - but not informative,leave country prayfortexas,0,1,2023-01-12 15:00:00,2023-01-12 15:00:00,315894.0,315895.0,0.181,
324745094508969985,RT @CNN: At least two people have died after explosion at Texas fertilizer plant: http://t.co/QssJr1tVbW Details live on @CNN TV now.,Media,Affected individuals,Related and informative,rt cnn least two people died explosion texas fertilizer plant http co qssjr1tvbw details live cnn tv,1,3,2023-01-12 16:00:00,2023-01-12 16:00:00,314036.0,313055.0,5.195,
324745102897586176,"RT @kfcr: Our thoughts and prayers are with the community of West, Texas tonight.",Outsiders,Sympathy and support,Related - but not informative,rt kfcr thoughts prayers community west texas tonight,0,1,2023-01-12 17:00:00,2023-01-12 17:00:00,315895.0,313055.0,5.195,
324745207771959297,"Thoughts are with the people of Waco, Texas. Horrible news to hear.",Outsiders,Sympathy and support,Related - but not informative,thoughts people waco texas horrible news hear,0,1,2023-01-12 18:00:00,2023-01-12 18:00:00,313658.0,314042.0,3.862,
324745262272757760,that explosion in Texas is absolutely crazy.. hopefully people evacuated early enough #jeez,Outsiders,Sympathy and support,Related - but not informative,explosion texas absolutely crazy hopefully people evacuated early enough jeez,0,1,2023-01-12 19:00:00,2023-01-12 19:00:00,313658.0,315894.0,3.862,
324745446822117376,"MT@DrewTumaABC3: Explosion in #West, TX registered BIG TIME on seismograph in Amarillo (~400mi from blast) http://t.co/FJnKgbWZwq",Media,Other Useful Information,Related and informative,mt drewtumaabc3 explosion west tx registered big time seismograph amarillo 400mi blast http co fjnkgbwzwq,1,0,2023-01-12 20:00:00,2023-01-12 20:00:00,313035.0,313010.0,2.027,
324745639755923456,RT @EcheMadubuike: Didn't realize how serious this explosion was😳.  RT to spread the word. #WestTX http://t.co/LIhdA0s1HG,Outsiders,Sympathy and support,Related and informative,rt echemadubuike realize serious explosion rt spread word westtx http co lihda0s1hg,1,1,2023-01-12 21:00:00,2023-01-12 21:00:00,313010.0,312188.0,2.308,
324745836888211456,RT @YourAnonNews: Houston's KHOU has removed a tweet claiming that 70 have been confirmed dead in west texas.,Media,Affected individuals,Related and informative,rt youranonnews houston khou removed tweet claiming 70 confirmed dead west texas,1,3,2023-01-12 22:00:00,2023-01-12 22:00:00,312188.0,313005.0,0.478,
324745845285220352,Hundreds feared hurt in Texas plant blast: The explosion near Waco damaged or destroyed numerous buildings inc... http://t.co/DhTSLXPPQ8,Outsiders,Affected individuals,Related and informative,hundreds feared hurt texas plant blast explosion near waco damaged destroyed numerous buildings inc http co dhtslxppq8,1,3,2023-01-12 23:00:00,2023-01-12 23:00:00,312188.0,318742.0,0.478,
324746117923344387,RT @MisterPryor35: I can't believe this happened prayers go out to everyone affected by the explosion God be with them. #prayfortexas ht ...,Outsiders,Sympathy and support,Related - but not informative,rt misterpryor35 believe happened prayers go everyone affected explosion god prayfortexas ht,0,1,2023-01-13 00:00:00,2023-01-13 00:00:00,314668.0,313658.0,3.695,
324746252124307456,Prayers tonight for those in West Tx in the wake of Explosion there. Tragic week so far.,Outsiders,Sympathy and support,Related - but not informative,prayers tonight west tx wake explosion tragic week far,0,1,2023-01-13 01:00:00,2023-01-13 01:00:00,313005.0,313003.0,0.152,
324746319245750272,"this week has been so draining. but with time, it will get better #bostonstrong #prayfortexas",Outsiders,Sympathy and support,Related - but not informative,week draining time get better bostonstrong prayfortexas,0,1,2023-01-13 02:00:00,2023-01-13 02:00:00,313005.0,318744.0,0.152,
324746419921633281,Request for US Army - Tx National Guard WMD Weapons of Mass Destruction Civil Support Team to respond #waco,Government,Not applicable,Related and informative,request us army tx national guard wmd weapons mass destruction civil support team respond waco,1,7,2023-01-13 03:00:00,2023-01-13 03:00:00,318742.0,313003.0,0.152,
324746528965160960,RT @EcheMadubuike: Didn't realize how serious this explosion was😳.  RT to spread the word. #WestTX http://t.co/LIhdA0s1HG,Outsiders,Other Useful Information,Related - but not informative,rt echemadubuike realize serious explosion rt spread word westtx http co lihda0s1hg,0,0,2023-01-13 04:00:00,2023-01-13 04:00:00,318742.0,318744.0,0.152,
324746566730661888,"@daddyreyes6: It's not in Waco, the explosion was in west texas. Get it right.",Outsiders,Other Useful Information,Related and informative,daddyreyes6 waco explosion west texas get right,1,0,2023-01-13 05:00:00,2023-01-13 05:00:00,314711.0,314668.0,0.181,
324746579280007168,RT @Ratchet2English: So far this week - #prayfortexas  - #prayforboston  - two 14 year olds killed a homeless man as a dare - bomb threa ...,Outsiders,Not applicable,Related - but not informative,rt ratchet2english far week prayfortexas prayforboston two 14 year olds killed homeless man dare bomb threa,0,7,2023-01-13 06:00:00,2023-01-13 06:00:00,314712.0,314668.0,0.181,
324746709337006080,RT @dictionarry_: So far this week - #prayfortexas  - #prayforboston  - two 14 year olds killed a homeless man as a dare - bomb threats  ...,Outsiders,Sympathy and support,Related - but not informative,rt dictionarry_ far week prayfortexas prayforboston two 14 year olds killed homeless man dare bomb threats,0,1,2023-01-13 07:00:00,2023-01-13 07:00:00,313003.0,318218.0,1.047,
324746818363723776,Felt the explosion in #WestTX! Praying for everyone involved!,Outsiders,Sympathy and support,Related - but not informative,felt explosion westtx praying everyone involved,0,1,2023-01-13 08:00:00,2023-01-13 08:00:00,318744.0,318218.0,1.047,
324746906448314369,RT @YourAnonNews: Most of the fire fighters who responded to the original fire are now unaccounted for - Mayor #WestExplosion #West,Media,Affected individuals,Related and informative,rt youranonnews fire fighters responded original fire unaccounted mayor westexplosion west,1,3,2023-01-13 09:00:00,2023-01-13 09:00:00,313852.0,314711.0,1.008,
324747279762341889,"That shit in Texas ain't no bomb! Lmao just a building fire, which ended up being an explosion because off all the gases &amp; fumes..",Outsiders,Other Useful Information,Related - but not informative,shit texas bomb lmao building fire ended explosion gases amp fumes,0,0,2023-01-13 10:00:00,2023-01-13 10:00:00,313852.0,314712.0,1.008,
324747409756397568,"RT @Hannahh_Joyyyy: We are all saying #prayforwest! Let's pray, tomorrow morning in front of the school! 7:30! #illbethere #takeastand # ...",Outsiders,Sympathy and support,Related - but not informative,rt hannahh_joyyyy saying prayforwest let pray tomorrow morning front school 7 30 illbethere takeastand,0,1,2023-01-13 11:00:00,2023-01-13 11:00:00,318218.0,313846.0,0.035,
324747464315899905,RT @ThatGirl_jen217: THERE WAS A EXPLOSION IN TEXAS !,Outsiders,Infrastructure and utilities,Related - but not informative,rt thatgirl_jen217 explosion texas,0,2,2023-01-13 12:00:00,2023-01-13 12:00:00,318528.0,313000.0,0.202,
324747506233769986,RT @Fox4Natalie: Tragedy &amp; chaos in West tonight. Please pray for this small community rocked by a powerful explosion at a... http:/ ...,Media,Sympathy and support,Related and informative,rt fox4natalie tragedy amp chaos west tonight please pray small community rocked powerful explosion http,1,1,2023-01-13 13:00:00,2023-01-13 13:00:00,312133.0,317814.0,0.887,
324747569165131777,That Texas explosion video is so scary..,Outsiders,Other Useful Information,Related - but not informative,texas explosion video scary,0,0,2023-01-13 14:00:00,2023-01-13 14:00:00,317815.0,315060.0,0.883,
324747875353522176,RT @librab103: What is MSM waiting for? For the explosion to be called terrorism? #WestTX #WestExplosion,Outsiders,Other Useful Information,Related - but not informative,rt librab103 msm waiting explosion called terrorism westtx westexplosion,0,0,2023-01-13 15:00:00,2023-01-13 15:00:00,317814.0,313159.0,0.861,
324747980211105792,@wilsonchandler you see the video of the explosion in Texas?,Outsiders,Other Useful Information,Related - but not informative,wilsonchandler see video explosion texas,0,0,2023-01-13 16:00:00,2023-01-13 16:00:00,314652.0,317815.0,0.859,
324748156338335745,"RT @KAMCNews: Officials are saying to please be careful of groups collecting money for West, Texas relief.   Fake charities and... http: ...",Media,Caution and advice,Related and informative,rt kamcnews officials saying please careful groups collecting money west texas relief fake charities http,1,6,2023-01-13 17:00:00,2023-01-13 17:00:00,313159.0,314876.0,4.522,
324748198289764353,RT @Caleb_Adams7: Wow.. This is a crazy world we're livin in... Don't take a single day for granted. #PrayForBoston #PrayForWest,Outsiders,Sympathy and support,Related - but not informative,rt caleb_adams7 wow crazy world livin take single day granted prayforboston prayforwest,0,1,2023-01-13 18:00:00,2023-01-13 18:00:00,314877.0,314652.0,4.511,
324748265398611968,This has hot to be one of the most spine tingling things i have ever witnessed in my life. So sad and surreal http://t.co/RWsaGvzmx3 #Waco 😔,Eyewitness,Sympathy and support,Related - but not informative,hot one spine tingling things ever witnessed life sad surreal http co rwsagvzmx3 waco,0,1,2023-01-13 19:00:00,2023-01-13 19:00:00,314876.0,314886.0,0.263,
324748278010880000,"Hundreds believed injured in Texas fertilizer plant blast: WEST, Texas (Reuters) – Hundreds of people were lik... http://t.co/XniucgsaCL",Media,Affected individuals,Related and informative,hundreds believed injured texas fertilizer plant blast west texas reuters hundreds people lik http co xniucgsacl,1,3,2023-01-13 20:00:00,2023-01-13 20:00:00,314886.0,314899.0,1.412,
324748521267949569,"RT @BGideon21: Oh my goodness, the video of the explosion in West, TX is horrible. 60 to 70 already confirmed dead, why isn't this getti ...",Outsiders,Affected individuals,Related and informative,rt bgideon21 oh goodness video explosion west tx horrible 60 70 already confirmed dead getti,1,3,2023-01-13 21:00:00,2023-01-13 21:00:00,314899.0,314909.0,0.47,
324748533863432192,RT @CIApressoffice: photo of apartment near explosion in #West Texas - @roncorning http://t.co/6qpWIfNgRv #WestTX,Government,Infrastructure and utilities,Related and informative,rt ciapressoffice photo apartment near explosion west texas roncorning http co 6qpwifngrv westtx,1,2,2023-01-13 22:00:00,2023-01-13 22:00:00,318599.0,314877.0,2.155,
324748772913606656,Doctor REPORT in Texas Massive Explosion: Nobody Knows Number of DEATH: #PrayForWest. A... http://t.co/3nJ0j8qxCA http://t.co/745ifx214v,Outsiders,Affected individuals,Related and informative,doctor report texas massive explosion nobody knows number death prayforwest http co 3nj0j8qxca http co 745ifx214v,1,3,2023-01-13 23:00:00,2023-01-13 23:00:00,314909.0,314923.0,2.119,
324748986831495170,RT @Jess_Japutra: @callie_wijaya: RT@veliciayeonataa: #PrayforTexas (˘ʃƪ˘),Outsiders,Sympathy and support,Related - but not informative,rt jess_japutra callie_wijaya rt veliciayeonataa prayfortexas ʃƪ,0,1,2023-01-14 00:00:00,2023-01-14 00:00:00,318443.0,318599.0,2.122,
324748999426977792,RT @ABC: 200 Injured in Texas Fertilizer Plant Explosion http://t.co/wX3IOxTENn,Media,Affected individuals,Related and informative,rt abc 200 injured texas fertilizer plant explosion http co wx3ioxtenn,1,3,2023-01-14 01:00:00,2023-01-14 01:00:00,314923.0,314936.0,1.036,
324749058138845185,"Mi oración esta noche es para las victimas y familiares de esta explosión cerca de Waco, Texas. #prayfortexas",Outsiders,Not applicable,Related - but not informative,mi oración esta noche es para las victimas familiares de esta explosión cerca de waco texas prayfortexas,0,7,2023-01-14 02:00:00,2023-01-14 02:00:00,318626.0,318443.0,1.042,
324749196550864896,"RT @LittleBirdsUSA: Once again, the world putting things in to perspective for us. #prayfortexas",Outsiders,Sympathy and support,Related - but not informative,rt littlebirdsusa world putting things perspective us prayfortexas,0,1,2023-01-14 03:00:00,2023-01-14 03:00:00,314936.0,314968.0,1.964,
324749255279521795,"RT @Linny_ovo: @fuccyoudis2o9: This explosion was serious, please #PrayForWest #WestTX 😔🙏 http://t.co/QGpbuboG1d",Outsiders,Sympathy and support,Related - but not informative,rt linny_ovo fuccyoudis2o9 explosion serious please prayforwest westtx http co qgpbubog1d,0,1,2023-01-14 04:00:00,2023-01-14 04:00:00,318680.0,318626.0,1.971,
324749385294573569,Live video coverage from  Dallas http://t.co/HAmKZ9gCX0 #WestExplosion,Media,Other Useful Information,Related and informative,live video coverage dallas http co hamkz9gcx0 westexplosion,1,0,2023-01-14 05:00:00,2023-01-14 05:00:00,314955.0,314982.0,0.551,
324749838287785985,RT @Life_of__Baller: Holy.. Now i see. Damn. Too many bad things happening lately. #PrayForBoston #PrayForTexas,Outsiders,Sympathy and support,Related - but not informative,rt life_of__baller holy see damn many bad things happening lately prayforboston prayfortexas,0,1,2023-01-14 06:00:00,2023-01-14 06:00:00,314982.0,315017.0,0.38,
324749934740004864,#prayfortexas https://t.co/pqL19CP1Ve,Outsiders,Sympathy and support,Related - but not informative,prayfortexas https co pql19cp1ve,0,1,2023-01-14 07:00:00,2023-01-14 07:00:00,318674.0,318484.0,0.675,
324750102533132289,"RT @andr3wgriggs: My prayers go out to Waco, Texas. #PrayForWaco",Outsiders,Sympathy and support,Related - but not informative,rt andr3wgriggs prayers go waco texas prayforwaco,0,1,2023-01-14 08:00:00,2023-01-14 08:00:00,315017.0,318632.0,1.363,
324750148662095872,"RT @ChokeOnDaTweetz: First Boston , Now Texas?? Smh Prayers Out To Everyone Affected By it #PrayForBoston &amp; #PrayForTexas",Outsiders,Sympathy and support,Related - but not informative,rt chokeondatweetz first boston texas smh prayers everyone affected prayforboston amp prayfortexas,0,1,2023-01-14 09:00:00,2023-01-14 09:00:00,315030.0,318674.0,1.744,
324750165422530563,"RT @JudiGatson: Live coverage of #West, TX fertilizer plant explosions coming up on #WIS10 ...  http://t.co/FzuukC5N0X",Media,Other Useful Information,Related and informative,rt judigatson live coverage west tx fertilizer plant explosions coming wis10 http co fzuukc5n0x,1,0,2023-01-14 10:00:00,2023-01-14 10:00:00,318632.0,315054.0,1.318,
324750287057342464,RT @Rangers: Our thoughts are with our fellow Texans in the city of West tonight as they recover from tonight's explosion. #TexasLove #W ...,Business,Sympathy and support,Related - but not informative,rt rangers thoughts fellow texans city west tonight recover tonight explosion texaslove w,0,1,2023-01-14 11:00:00,2023-01-14 11:00:00,315042.0,315030.0,1.25,
324750383526330368,"RT @fuccyoudis2o9: This explosion was serious, please #PrayForWest #WestTX 😔🙏 http://t.co/xLTV5hJX5u",Outsiders,Sympathy and support,Related - but not informative,rt fuccyoudis2o9 explosion serious please prayforwest westtx http co xltv5hjx5u,0,1,2023-01-14 12:00:00,2023-01-14 12:00:00,315054.0,312343.0,3.579,
324750383534714880,RT @Rangers: Our thoughts are with our fellow Texans in the city of West tonight as they recover from tonight's explosion. #TexasLove #W ...,Outsiders,Sympathy and support,Related - but not informative,rt rangers thoughts fellow texans city west tonight recover tonight explosion texaslove w,0,1,2023-01-14 13:00:00,2023-01-14 13:00:00,312326.0,314994.0,3.004,
324750417084952576,IT WAS AN EXPLOSION AT A DAMN FACOTRY!!!! Who in their right mind starts a conspiracy against a fertilizer factory everyone go to bed,Outsiders,Infrastructure and utilities,Related - but not informative,explosion damn facotry right mind starts conspiracy fertilizer factory everyone go bed,0,2,2023-01-14 14:00:00,2023-01-14 14:00:00,315054.0,315969.0,4.115,
324750471606722560,"The blast took place at the West Fertilizer Plant, about 18 miles north of Waco ... - CNN: CBS NewsThe blast t... http://t.co/4iCCs0qive",Media,Other Useful Information,Related and informative,blast took place west fertilizer plant 18 miles north waco cnn cbs newsthe blast http co 4iccs0qive,1,0,2023-01-14 15:00:00,2023-01-14 15:00:00,315938.0,315006.0,3.155,
324750517744050176,RT @CarterBloodCare: Consider donating tomorrow to help those affected by the explosion in West.  RT to spread the word. #carterbloodcare,NGOs,Donations and volunteering,Related and informative,rt carterbloodcare consider donating tomorrow help affected explosion west rt spread word carterbloodcare,1,5,2023-01-14 16:00:00,2023-01-14 16:00:00,315938.0,312343.0,4.099,
324750559674511361,"Man pray for Waco, Texas.",Outsiders,Sympathy and support,Related - but not informative,man pray waco texas,0,1,2023-01-14 17:00:00,2023-01-14 17:00:00,315938.0,317885.0,6.996,
324750660367171585,Prayers to Texas now #PrayForTexas . So sad.,Outsiders,Sympathy and support,Related - but not informative,prayers texas prayfortexas sad,0,1,2023-01-14 18:00:00,2023-01-14 18:00:00,317884.0,315804.0,1.552,
324750899413143554,RT @CommonWhiteGirI: So far this week - #prayfortexas  - #prayforboston  - two 14 year olds killed a homeless man as a dare - bomb threa ...,Outsiders,Sympathy and support,Related - but not informative,rt commonwhitegiri far week prayfortexas prayforboston two 14 year olds killed homeless man dare bomb threa,0,1,2023-01-14 19:00:00,2023-01-14 19:00:00,315804.0,312343.0,5.162,
324750974939979776,"RT @aguywithnolife: They said 70 homes, a school, nursing home &amp; apartment building all leveled in #WestTX. possibly 60-70 dead, hun ...",Outsiders,Infrastructure and utilities,Related and informative,rt aguywithnolife said 70 homes school nursing home amp apartment building leveled westtx possibly 60 70 dead hun,1,2,2023-01-14 20:00:00,2023-01-14 20:00:00,315804.0,315006.0,4.28,
324751423709511682,RT @TheHausOfErik: What's happening to earth?!?! Omg #prayfortexas 🙏 http://t.co/5SZkO773ir,Outsiders,Sympathy and support,Related - but not informative,rt thehausoferik happening earth omg prayfortexas http co 5szko773ir,0,1,2023-01-14 21:00:00,2023-01-14 21:00:00,315804.0,315969.0,5.875,
324751490835161089,RT @GGPolitics: Horrific photos from the explosion in Texas reveal the mass destruction of the blast --&gt; http://t.co/DU0Lw1eoUE #Pray ...,Media,Infrastructure and utilities,Related and informative,rt ggpolitics horrific photos explosion texas reveal mass destruction blast gt http co du0lw1eoue pray,1,2,2023-01-14 22:00:00,2023-01-14 22:00:00,317884.0,318383.0,10.194,
324751633428922368,RT @AP: BREAKING: Texas Dept. of Public Safety: Unknown number of people killed in fertilizer plant explosion.,Media,Affected individuals,Related and informative,rt ap breaking texas dept public safety unknown number people killed fertilizer plant explosion,1,3,2023-01-14 23:00:00,2023-01-14 23:00:00,318366.0,318354.0,0.164,
324751734079643648,RT @AP: BREAKING: Texas Dept. of Public Safety: Unknown number of people killed in fertilizer plant explosion.,Media,Affected individuals,Related and informative,rt ap breaking texas dept public safety unknown number people killed fertilizer plant explosion,1,3,2023-01-15 00:00:00,2023-01-15 00:00:00,318383.0,318451.0,0.835,
324751801226235906,HOLY EXPLOSION! 😱 #Texas,Outsiders,Not applicable,Related - but not informative,holy explosion texas,0,7,2023-01-15 01:00:00,2023-01-15 01:00:00,313772.0,318366.0,0.925,
