Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp,datetime,from,to,distance,cost
406576678572269568,Police helicopter crashes on Glasgow bar roof - The Scotsman: http://t.co/i6XiqrHTJo Hope all involved are OK #CluthaAccident,Outsiders,Infrastructure and utilities,Related and informative,police helicopter crashes glasgow bar roof scotsman http co i6xiqrhtjo hope involved ok cluthaaccident,1,2,2023-01-07 18:00:00,2023-01-07 18:00:00,314698.0,313166.0,0.739,
406576884127121408,RT @MiniMcDoc: Right everyone making jokes about the #glasgow #clutha crash can seriously get tae fuck.,Outsiders,Other Useful Information,Related - but not informative,rt minimcdoc right everyone making jokes glasgow clutha crash seriously get tae fuck,2,1,2023-01-07 19:00:00,2023-01-07 19:00:00,314698.0,315827.0,0.739,
406576976393412608,RT @STVNews: Glasgow helicopter crash: Search and rescue dog unit at the scene of Clutha Bar incident http://t.co/rjNXDoHsGN,Media,Other Useful Information,Related and informative,rt stvnews glasgow helicopter crash search rescue dog unit scene clutha bar incident http co rjnxdohsgn,1,1,2023-01-07 20:00:00,2023-01-07 20:00:00,315831.0,313166.0,0.739,
406577160938606592,“@SadieCybernat: movie directors who show folk turning vicious when under threat trampling weak proven wrong by #Clutha. People are good!”,Outsiders,Other Useful Information,Related - but not informative,sadiecybernat movie directors show folk turning vicious threat trampling weak proven wrong clutha people good,2,1,2023-01-07 21:00:00,2023-01-07 21:00:00,315831.0,315827.0,0.739,
406577181884948480,RT @BBCBreaking: Photo shows #helicopter crash at #Clutha pub in Glasgow http://t.co/cYMa37HdjM &amp; http://t.co/gY03CIFj80,Media,Other Useful Information,Related and informative,rt bbcbreaking photo shows helicopter crash clutha pub glasgow http co cyma37hdjm amp http co gy03cifj80,1,1,2023-01-07 22:00:00,2023-01-07 22:00:00,314689.0,317869.0,2.841,
406577328698179584,RT @PeterSwindon: Police on scene confirm three in #helicopter which crashed in #Glasgow are confirmed dead. Helicopter is said to be 'a sh…,Outsiders,Affected individuals,Related and informative,rt peterswindon police scene confirm three helicopter crashed glasgow confirmed dead helicopter said sh,1,4,2023-01-07 23:00:00,2023-01-07 23:00:00,314689.0,317870.0,2.841,
406577479713693697,Helicopter Crashes Into Roof Of Glasgow Pub http://t.co/fHA1pM3hL0 @npr #news,Media,Other Useful Information,Related and informative,helicopter crashes roof glasgow pub http co fha1pm3hl0 npr news,1,1,2023-01-08 00:00:00,2023-01-08 00:00:00,315833.0,317869.0,2.841,
406577660035203072,"RT @AP BREAKING: Helicopter crashes into pub in Glasgow, Scotland",Media,Other Useful Information,Related and informative,rt ap breaking helicopter crashes pub glasgow scotland,1,1,2023-01-08 01:00:00,2023-01-08 01:00:00,315833.0,317870.0,2.841,
406577714590937088,RT @STVLynne: Devastating scenes as what appears to be a police helicopter crashes into a Glasgow pub. http://t.co/oXlS05nQkF (https://t.co…,Media,Other Useful Information,Related and informative,rt stvlynne devastating scenes appears police helicopter crashes glasgow pub http co oxls05nqkf https co,1,1,2023-01-08 02:00:00,2023-01-08 02:00:00,313166.0,313172.0,0.26,
406577815228669952,"Helicopter crashes into Glasgow pub, multiple casualties - BBC: (Reuters) - A helicopter crashed into a pub in... http://t.co/ghrekTnJ9o",Media,Affected individuals,Related and informative,helicopter crashes glasgow pub multiple casualties bbc reuters helicopter crashed pub http co ghrektnj9o,1,4,2023-01-08 03:00:00,2023-01-08 03:00:00,313166.0,315823.0,0.26,
406577953641074688,RT @PeterSwindon: Police on scene confirm three in #helicopter which crashed in #Glasgow are confirmed dead. Helicopter is said to be 'a sh…,Media,Affected individuals,Related and informative,rt peterswindon police scene confirm three helicopter crashed glasgow confirmed dead helicopter said sh,1,4,2023-01-08 04:00:00,2023-01-08 04:00:00,315827.0,313172.0,0.26,
406578075309047808,Fucking hell! Helicopter crash in Glasgow city center.,Outsiders,Infrastructure and utilities,Related - but not informative,fucking hell helicopter crash glasgow city center,2,2,2023-01-08 05:00:00,2023-01-08 05:00:00,315827.0,315823.0,0.26,
406578226266660864,RT @mattleslie74: My father telling me barstaff and customers didn't run away but formed a human chain to pass out the injured #Clutha,Outsiders,Affected individuals,Related and informative,rt mattleslie74 father telling barstaff customers run away formed human chain pass injured clutha,1,4,2023-01-08 06:00:00,2023-01-08 06:00:00,313172.0,313178.0,0.498,
406578486350860290,MT @DanielHewittITV  stood outside The Scotia. Crowd here of about 250. Some v worried ppl arriving to meet friends who were inside #Clutha,Media,Affected individuals,Related and informative,mt danielhewittitv stood outside scotia crowd 250 v worried ppl arriving meet friends inside clutha,1,4,2023-01-08 07:00:00,2023-01-08 07:00:00,313172.0,315826.0,0.498,
406578909954969600,RT @StephenNolan: Another pic of the scene of helicopter crash in Glasgow tonight http://t.co/fMtJtpfj23,Outsiders,Other Useful Information,Related and informative,rt stephennolan another pic scene helicopter crash glasgow tonight http co fmtjtpfj23,1,1,2023-01-08 08:00:00,2023-01-08 08:00:00,315823.0,313178.0,0.498,
406579312624930816,RT @AlexSalmond: I can confirm that it is a police helicopter which has been involved in the tragic accident in Glasgow.  #Clutha,Outsiders,Other Useful Information,Related and informative,rt alexsalmond confirm police helicopter involved tragic accident glasgow clutha,1,1,2023-01-08 09:00:00,2023-01-08 09:00:00,315823.0,315826.0,0.498,
406579425845981184,"Police #helicopter crashed into Glasgow pub, Scotland's First Minister @AlexSalmond confirms http://t.co/y60VNPiKba #Clutha",Media,Infrastructure and utilities,Related and informative,police helicopter crashed glasgow pub scotland first minister alexsalmond confirms http co y60vnpikba clutha,1,2,2023-01-08 10:00:00,2023-01-08 10:00:00,317933.0,314689.0,1.044,
406579635569569792,RT @BBCBreaking: Photo shows #helicopter crash at #Clutha pub in Glasgow http://t.co/cYMa37HdjM &amp; http://t.co/gY03CIFj80,Media,Other Useful Information,Related and informative,rt bbcbreaking photo shows helicopter crash clutha pub glasgow http co cyma37hdjm amp http co gy03cifj80,1,1,2023-01-08 11:00:00,2023-01-08 11:00:00,317933.0,315833.0,1.044,
406579664946094080,Rescue efforts in full operation. Given an incident of this scale we must all prepare ourselves for the likelihood of fatalities #Clutha,Outsiders,Other Useful Information,Related and informative,rescue efforts full operation given incident scale must prepare likelihood fatalities clutha,1,1,2023-01-08 12:00:00,2023-01-08 12:00:00,317934.0,314689.0,1.044,
406580344419545089,"“@BBCBreaking: Glasgow #helicopter crash: It's just a horrible, horrible scene, @stricksmate when did you start reporting the news?",Media,Other Useful Information,Related - but not informative,bbcbreaking glasgow helicopter crash horrible horrible scene stricksmate start reporting news,2,1,2023-01-08 13:00:00,2023-01-08 13:00:00,317934.0,315833.0,1.044,
406580621226803200,"Praying for minimal injuries#helicoptercrash #GlasgowCrash #clutha, had a couple of good nights in there .",Outsiders,Sympathy and support,Related - but not informative,praying minimal injuries helicoptercrash glasgowcrash clutha couple good nights,2,3,2023-01-08 14:00:00,2023-01-08 14:00:00,313178.0,317956.0,0.893,
406580633817714689,BREAKING NEWS: Police helicopter crashes into The Clutha pub in Glasgow http://t.co/bxkrRjJuQD,Media,Other Useful Information,Related and informative,breaking news police helicopter crashes clutha pub glasgow http co bxkrrjjuqd,1,1,2023-01-08 15:00:00,2023-01-08 15:00:00,313178.0,317960.0,0.893,
406580843533332480,"RT @DJack_Journo: Labour MP Jim Murphy can clearly be seen, centre of pic, helping survivor of Clutha pub helicopter crash http://t.co/ey54…",Government,Affected individuals,Related and informative,rt djack_journo labour mp jim murphy clearly seen centre pic helping survivor clutha pub helicopter crash http co ey54,1,4,2023-01-08 16:00:00,2023-01-08 16:00:00,315826.0,317956.0,0.893,
406581032276611072,Carnage as police helicopter crashes into busy Glasgow pub  http://t.co/cYaTOBrVIc,Media,Other Useful Information,Related and informative,carnage police helicopter crashes busy glasgow pub http co cyatobrvic,1,1,2023-01-08 17:00:00,2023-01-08 17:00:00,315826.0,317960.0,0.893,
406581032289574912,"@BAM__MARGERA just letting you know a helicopter crashed into your favourite bar in Glasgow, The Clutha http://t.co/UnpRdPyjj6",Outsiders,Other Useful Information,Related and informative,bam__margera letting know helicopter crashed favourite bar glasgow clutha http co unprdpyjj6,1,1,2023-01-08 18:00:00,2023-01-08 18:00:00,317956.0,317947.0,0.334,
406581103596933120,RT @David_Cameron: My thoughts are with everyone affected by the helicopter crash in Glasgow - and the emergency services working tonight.,Government,Sympathy and support,Related - but not informative,rt david_cameron thoughts everyone affected helicopter crash glasgow emergency services working tonight,2,3,2023-01-08 19:00:00,2023-01-08 19:00:00,317956.0,317948.0,0.334,
406581212611096576,"Heavy that helicopter crash like la, imagine having a pint like then be like waaaa there is a helicopter crashed into the roof, mad like",Outsiders,Not applicable,Related - but not informative,heavy helicopter crash like la imagine pint like like waaaa helicopter crashed roof mad like,2,5,2023-01-08 20:00:00,2023-01-08 20:00:00,317960.0,317947.0,0.334,
406581275546640384,"RT @BBCBreaking: Glasgow #helicopter crash: It's just a horrible, horrible scene, MP Jim Murphy tells BBC News http://t.co/UfF4I8uOUs #Cl…",Media,Other Useful Information,Related and informative,rt bbcbreaking glasgow helicopter crash horrible horrible scene mp jim murphy tells bbc news http co uff4i8uous cl,1,1,2023-01-08 21:00:00,2023-01-08 21:00:00,317960.0,317948.0,0.334,
406581636235821056,Say a prayer for those in Glasgow affected by the helicopter crash. Hoping everyone makes it out okay.,Outsiders,Sympathy and support,Related - but not informative,say prayer glasgow affected helicopter crash hoping everyone makes okay,2,3,2023-01-08 22:00:00,2023-01-08 22:00:00,312570.0,317933.0,1.78,
406581715927572480,@Chic71Smith How did the driver of that helicopter crash was he low down or something,Outsiders,Other Useful Information,Related - but not informative,chic71smith driver helicopter crash low something,2,1,2023-01-08 23:00:00,2023-01-08 23:00:00,312570.0,317934.0,1.78,
406582529643528192,Thoughts are with everyone 😳😞 #Clutha,Outsiders,Sympathy and support,Related - but not informative,thoughts everyone clutha,2,3,2023-01-09 00:00:00,2023-01-09 00:00:00,314625.0,317933.0,1.78,
406582584165285888,RT @STVNews: STV News understands three people have died on board the police helicopter that crashed in Glasgow tonight. http://t.co/FBhpbp…,Media,Affected individuals,Related and informative,rt stvnews stv news understands three people died board police helicopter crashed glasgow tonight http co fbhpbp,1,4,2023-01-09 01:00:00,2023-01-09 01:00:00,314625.0,317934.0,1.78,
406582768714674176,How the fuck do you crash a helicopter into a pub?,Outsiders,Not applicable,Related - but not informative,fuck crash helicopter pub,2,5,2023-01-09 02:00:00,2023-01-09 02:00:00,315872.0,317933.0,1.78,
406582928110792704,RT @crushtina: Helicopter crash into Clutha. Praying they'll get everyone out. http://t.co/Me3fQIAsBS,Outsiders,Sympathy and support,Related - but not informative,rt crushtina helicopter crash clutha praying get everyone http co me3fqiasbs,2,3,2023-01-09 03:00:00,2023-01-09 03:00:00,315872.0,317934.0,1.78,
406584157016322048,Hope everyone okay can't believe a helicopter crashed in to a pub  glad I'm not in Glasgow tonight anyway #PrayForGlasgow,Outsiders,Sympathy and support,Related - but not informative,hope everyone okay believe helicopter crashed pub glad glasgow tonight anyway prayforglasgow,2,3,2023-01-09 04:00:00,2023-01-09 04:00:00,317947.0,315834.0,0.864,
406584303813148672,"RT @WeAreGRD: Just to let everyone know all GRDs (and the band) are ok after tonight's crash at the #Clutha - shaken, but ok. Thanks for yr…",Media,Affected individuals,Related and informative,rt wearegrd let everyone know grds band ok tonight crash clutha shaken ok thanks yr,1,4,2023-01-09 05:00:00,2023-01-09 05:00:00,317948.0,315834.0,0.864,
406584479990300672,RT @STVNews: Glasgow helicopter crash: Eyewitness @jimmurphymp says huge dust and multiple injuries at Clutha Bar http://t.co/rjNXDoHsGN,Media,Affected individuals,Related and informative,rt stvnews glasgow helicopter crash eyewitness jimmurphymp says huge dust multiple injuries clutha bar http co rjnxdohsgn,1,4,2023-01-09 06:00:00,2023-01-09 06:00:00,315834.0,312648.0,1.022,
406585067184472065,Helicopter crashes into roof of Glasgow pub http://t.co/usymRJpbWN,Media,Infrastructure and utilities,Related and informative,helicopter crashes roof glasgow pub http co usymrjpbwn,1,2,2023-01-09 07:00:00,2023-01-09 07:00:00,315834.0,315841.0,1.022,
406586170316189696,RT @policescotland: At present Police Scotland is not in a position to confirm any details regarding injuries #PSHelicopter #helicopter,Government,Other Useful Information,Related and informative,rt policescotland present police scotland position confirm details regarding injuries pshelicopter helicopter,1,1,2023-01-09 08:00:00,2023-01-09 08:00:00,316399.0,312570.0,1.153,
406586862359572480,RT @SeanBattySTV: Looks like the helicopter has gone right through the roof of the Clutha bar in Glasgow http://t.co/8u554qhrlQ,Media,Infrastructure and utilities,Related and informative,rt seanbattystv looks like helicopter gone right roof clutha bar glasgow http co 8u554qhrlq,1,2,2023-01-09 09:00:00,2023-01-09 09:00:00,316399.0,314625.0,1.153,
406587038532915200,Helicopter Crash in Glasgow might brighten the place up a bit,Outsiders,Other Useful Information,Related - but not informative,helicopter crash glasgow might brighten place bit,2,1,2023-01-09 10:00:00,2023-01-09 10:00:00,316399.0,315872.0,1.153,
406587512472469504,"RT @BBCBreaking: Rescue operation under way after Glasgow #helicopter crash, says @BBCJamesCook at scene http://t.co/cYMa37HdjM &amp; http://t.…",Media,Other Useful Information,Related and informative,rt bbcbreaking rescue operation way glasgow helicopter crash says bbcjamescook scene http co cyma37hdjm amp http,1,1,2023-01-09 11:00:00,2023-01-09 11:00:00,316400.0,312570.0,1.153,
406587713803288576,"RT @BBCNews: Glasgow #helicopter was falling out of sky at great speed, journalist @gordonsmart tells @bbc5live http://t.co/PWFPfRORGk #C…",Media,Other Useful Information,Related and informative,rt bbcnews glasgow helicopter falling sky great speed journalist gordonsmart tells bbc5live http co pwfpfrorgk c,1,1,2023-01-09 12:00:00,2023-01-09 12:00:00,316400.0,314625.0,1.153,
406587944481591296,Emergency services on roof of #clutha trying to get through debris. Helicopter was only police chopper in Scotland #GlasgowHelicopterCrash,Outsiders,Other Useful Information,Related and informative,emergency services roof clutha trying get debris helicopter police chopper scotland glasgowhelicoptercrash,1,1,2023-01-09 13:00:00,2023-01-09 13:00:00,316400.0,315872.0,1.153,
406588460393570304,RT @iframpton: “@MartinOwens: what a lucky escape #clutha #glasgow http://t.co/xSsmGDpjgy” Miracle he survived!,Outsiders,Sympathy and support,Related - but not informative,rt iframpton martinowens lucky escape clutha glasgow http co xssmgdpjgy miracle survived,2,3,2023-01-09 14:00:00,2023-01-09 14:00:00,314681.0,316399.0,0.136,
406588607202607104,"RT @jamesmcarthur16: Just seen helicopter crash in Glasgow, hope everyone is ok and the people trapped get out.",Outsiders,Affected individuals,Related - but not informative,rt jamesmcarthur16 seen helicopter crash glasgow hope everyone ok people trapped get,2,4,2023-01-09 15:00:00,2023-01-09 15:00:00,314681.0,316400.0,0.136,
406588829479350272,"So far, only one news service is reporting fatalities in this helicopter crash. I'd reserve judgement until it's confirmed by others.",Outsiders,Other Useful Information,Related - but not informative,far one news service reporting fatalities helicopter crash reserve judgement confirmed others,2,1,2023-01-09 16:00:00,2023-01-09 16:00:00,315835.0,316399.0,0.136,
406589160841949185,Helicopter crashes into roof of Glasgow pub - Albany Times Union http://t.co/AK8SYX8ors,Media,Infrastructure and utilities,Related and informative,helicopter crashes roof glasgow pub albany times union http co ak8syx8ors,1,2,2023-01-09 17:00:00,2023-01-09 17:00:00,315835.0,316400.0,0.136,
406589378937376768,"imagine drinking at a bar, now imagine a helicopter crashing into it #glasgow #wow",Outsiders,Other Useful Information,Related - but not informative,imagine drinking bar imagine helicopter crashing glasgow wow,2,1,2023-01-09 18:00:00,2023-01-09 18:00:00,314230.0,314241.0,0.295,
406590171661238272,"RT @BBCBreaking: Rescue operation under way after Glasgow #helicopter crash, says @BBCJamesCook at scene http://t.co/cYMa37HdjM &amp; http://t.…",Media,Other Useful Information,Related and informative,rt bbcbreaking rescue operation way glasgow helicopter crash says bbcjamescook scene http co cyma37hdjm amp http,1,1,2023-01-09 19:00:00,2023-01-09 19:00:00,314230.0,315908.0,0.295,
406591190897680384,RT @p_mcpartlin: Police Scotland: Service helicopter crashed this evening in Glasgow #Clutha,Media,Other Useful Information,Related and informative,rt p_mcpartlin police scotland service helicopter crashed evening glasgow clutha,1,1,2023-01-09 20:00:00,2023-01-09 20:00:00,315907.0,314241.0,0.295,
406591723549495296,RT @sweirz: Tonight's #Clutha story really sums up where all media is now when it comes to breaking news - a distant second to eyewitness #…,Outsiders,Not applicable,Related - but not informative,rt sweirz tonight clutha story really sums media comes breaking news distant second eyewitness,2,5,2023-01-09 21:00:00,2023-01-09 21:00:00,315907.0,315908.0,0.295,
406591773893332992,Some who are tweeting their concern about #Glasgow #Clutha pub tragedy are still doing their stupid little showy-offy 0IF thing.,Outsiders,Not applicable,Related - but not informative,tweeting concern glasgow clutha pub tragedy still stupid little showy offy 0if thing,2,5,2023-01-09 22:00:00,2023-01-09 22:00:00,314379.0,314248.0,0.338,
406592973464666112,RT @scotfire_west: We have a number of SFRS resources at the scene of the helicopter crash in Glasgow. We won't be updating further for now…,Government,Other Useful Information,Related and informative,rt scotfire_west number sfrs resources scene helicopter crash glasgow updating,1,1,2023-01-09 23:00:00,2023-01-09 23:00:00,314379.0,315904.0,0.338,
406593761981251584,RT @WelshIrvine: Shocked to hear about the helicopter crashing into the Clutha Bar in Glasgow. Have to hope for the best. http://t.co/CvFOQ…,Outsiders,Sympathy and support,Related - but not informative,rt welshirvine shocked hear helicopter crashing clutha bar glasgow hope best http co cvfoq,2,3,2023-01-10 00:00:00,2023-01-10 00:00:00,315903.0,314248.0,0.338,
406594076545675264,RT @WelshIrvine: Shocked to hear about the helicopter crashing into the Clutha Bar in Glasgow. Have to hope for the best. http://t.co/CvFOQ…,Outsiders,Sympathy and support,Related - but not informative,rt welshirvine shocked hear helicopter crashing clutha bar glasgow hope best http co cvfoq,2,3,2023-01-10 01:00:00,2023-01-10 01:00:00,315903.0,315904.0,0.338,
406594101732450304,"RT @ABC: Police Scotland: 2 officers, civilian pilot on helicopter crashed onto Glasgow bar: http://t.co/4hzVEEBxJl http://t.co/PJ2PW12WE9",Media,Affected individuals,Related and informative,rt abc police scotland 2 officers civilian pilot helicopter crashed onto glasgow bar http co 4hzveebxjl http co pj2pw12we9,1,4,2023-01-10 02:00:00,2023-01-10 02:00:00,313551.0,313552.0,0.341,
406594235954388992,"Genuinely scary how close to home the #Clutha Helicopter pub crash is... love, prayers and hope they get everyone out. #glasgow",Outsiders,Sympathy and support,Related - but not informative,genuinely scary close home clutha helicopter pub crash love prayers hope get everyone glasgow,2,3,2023-01-10 03:00:00,2023-01-10 03:00:00,313551.0,315901.0,0.341,
406599499805892608,"RT @LonghaughSgt: : #Clutha ;  Please follow @policescotland for accurate news updates on major incident in Glasgow, speculation does not h…",Government,Caution and advice,Related and informative,rt longhaughsgt clutha please follow policescotland accurate news updates major incident glasgow speculation h,1,6,2023-01-10 04:00:00,2023-01-10 04:00:00,315900.0,313552.0,0.341,
406599906636607488,"Just woke up to hear about the Glasgow helicopter crash, such a shame, thoughts with all involved.",Outsiders,Sympathy and support,Related - but not informative,woke hear glasgow helicopter crash shame thoughts involved,2,3,2023-01-10 05:00:00,2023-01-10 05:00:00,315900.0,315901.0,0.341,
406600514835849216,Police helicopter crashes into #Glasgow #pub #roof http://t.co/Re3bnhoGrS 'LONDON (AP) — A police helicopter crashed Friday night throug...',Media,Other Useful Information,Related and informative,police helicopter crashes glasgow pub roof http co re3bnhogrs london ap police helicopter crashed friday night throug,1,1,2023-01-10 06:00:00,2023-01-10 06:00:00,313349.0,313344.0,0.336,
406600577750016000,"@onedirslaytion VIDEO: 'We heard a bang and screaming': A helicopter has crashed into a the roof of pub in Glasgow, re...  @orgasmicgomez",Outsiders,Other Useful Information,Related and informative,onedirslaytion video heard bang screaming helicopter crashed roof pub glasgow orgasmicgomez,1,1,2023-01-10 07:00:00,2023-01-10 07:00:00,313349.0,315911.0,0.336,
406600607085387776,Sad news about the helicopter crash in Glasgow....,Outsiders,Sympathy and support,Related - but not informative,sad news helicopter crash glasgow,2,3,2023-01-10 08:00:00,2023-01-10 08:00:00,315910.0,313344.0,0.336,
406600607097577472,"@onedirslaytion VIDEO: 'I saw helicopter crash into pub': Gordon Smart, Editor of the Sun's Scottish section, has told...  @orgasmicgomez",Media,Other Useful Information,Related and informative,onedirslaytion video saw helicopter crash pub gordon smart editor sun scottish section told orgasmicgomez,1,1,2023-01-10 09:00:00,2023-01-10 09:00:00,315910.0,315911.0,0.336,
406600619667906560,@onedirslaytion AUDIO: Reports of Glasgow helicopter crash: The shadow development secretary Jim Murphy has told the B...  @orgasmicgomez,Media,Other Useful Information,Related and informative,onedirslaytion audio reports glasgow helicopter crash shadow development secretary jim murphy told b orgasmicgomez,1,1,2023-01-10 10:00:00,2023-01-10 10:00:00,312139.0,311903.0,0.295,
406600678375559168,@orgasmicgomez AUDIO: Reports of Glasgow helicopter crash  @onedirslaytion,Outsiders,Other Useful Information,Related - but not informative,orgasmicgomez audio reports glasgow helicopter crash onedirslaytion,2,1,2023-01-10 11:00:00,2023-01-10 11:00:00,312139.0,311930.0,0.295,
406600758075731969,#YahooNEWS Fatalties likely after police helicopter hits Glasgow pub http://t.co/VsOJjfGO2O,Media,Affected individuals,Related and informative,yahoonews fatalties likely police helicopter hits glasgow pub http co vsojjfgo2o,1,4,2023-01-10 12:00:00,2023-01-10 12:00:00,311903.0,318282.0,0.6,
406600938451791872,#ABCNews Police Helicopter Crashes Into Glasgow Pub Roof: Major emergency response to what is described as a ... http://t.co/PQwrSRrwzE,Media,Infrastructure and utilities,Related and informative,abcnews police helicopter crashes glasgow pub roof major emergency response described http co pqwrsrrwze,1,2,2023-01-10 13:00:00,2023-01-10 13:00:00,311930.0,318282.0,0.6,
406602968499503104,RT @ClaireEmilyM: Absolute arseholes on the TV behind Jim Murphy. Have a bit of respect. #Clutha,Outsiders,Other Useful Information,Related - but not informative,rt claireemilym absolute arseholes tv behind jim murphy bit respect clutha,2,1,2023-01-10 14:00:00,2023-01-10 14:00:00,318282.0,312098.0,0.337,
406603543123329024,Police conference in next 30mins from Glasgow Sheriff Court #Clutha,Government,Other Useful Information,Not related,police conference next 30mins glasgow sheriff court clutha,0,1,2023-01-10 15:00:00,2023-01-10 15:00:00,318282.0,316364.0,0.337,
406604390355992576,RT @BBCNews: Emergency services in full operation. Thoughts with everyone involved - @AlexSalmond on Glasgow  #helicopter crash http://t.…,Media,Sympathy and support,Related and informative,rt bbcnews emergency services full operation thoughts everyone involved alexsalmond glasgow helicopter crash http,1,3,2023-01-10 16:00:00,2023-01-10 16:00:00,318022.0,318102.0,1.495,
406604876886863873,"RT @ABC: Police Helicopter Falls Onto Crowded Pub in Glasgow, Scotland http://t.co/hkw51XnfI6",Media,Infrastructure and utilities,Related and informative,rt abc police helicopter falls onto crowded pub glasgow scotland http co hkw51xnfi6,1,2,2023-01-10 17:00:00,2023-01-10 17:00:00,313979.0,318022.0,2.016,
406605170479755264,RT @cbcnewsbc: Police helicopter crashes into Glasgow pub; human chain formed to rescue unconscious patrons (via @CBCNews):  http://t.co/Pu…,Media,Affected individuals,Related and informative,rt cbcnewsbc police helicopter crashes glasgow pub human chain formed rescue unconscious patrons via cbcnews http co pu,1,4,2023-01-10 18:00:00,2023-01-10 18:00:00,318113.0,314013.0,3.645,
406605216621293568,Thoughts go out to those trapped in the glasgow helicopter crash,Outsiders,Sympathy and support,Related - but not informative,thoughts go trapped glasgow helicopter crash,2,3,2023-01-10 19:00:00,2023-01-10 19:00:00,314013.0,314013.0,0.0,
406605933872439296,"Thinking of everyone that was involved in the helicopter crash in Glasgow. No words, so sad.",Outsiders,Sympathy and support,Related - but not informative,thinking everyone involved helicopter crash glasgow words sad,2,3,2023-01-10 20:00:00,2023-01-10 20:00:00,314994.0,315042.0,0.922,
406609293505736705,RT @DiscoStuToo: Britain's most disgraceful newspaper @dailymailuk plumbs new depths reporting Glasgow helicopter crash. #Clutha http://t.c…,Outsiders,Other Useful Information,Related and informative,rt discostutoo britain disgraceful newspaper dailymailuk plumbs new depths reporting glasgow helicopter crash clutha http c,1,1,2023-01-10 21:00:00,2023-01-10 21:00:00,312134.0,312133.0,1.771,
406610040095666176,RT @scotfire_west: Firefighters from Scottish Fire and Rescue Service are continuing rescue efforts at #Clutha. Includes specialist urban s…,Government,Other Useful Information,Related and informative,rt scotfire_west firefighters scottish fire rescue service continuing rescue efforts clutha includes specialist urban,1,1,2023-01-10 22:00:00,2023-01-10 22:00:00,315060.0,312132.0,2.068,
406612493759688704,RT @TrossachsSAR: Our Urban SAR dogs are at #clutha with team members who are also @scotfire_west @Scotambservice @policescotland in their …,Outsiders,Other Useful Information,Related and informative,rt trossachssar urban sar dogs clutha team members also scotfire_west scotambservice policescotland,1,1,2023-01-10 23:00:00,2023-01-10 23:00:00,313552.0,314379.0,3.082,
406613039006228480,A Helicoptr Has Crashd Onto A Crowdd Scotland Bar http://t.co/Ui4dgNiYiK #BBC #developing #helicopter #post,Outsiders,Other Useful Information,Related and informative,helicoptr crashd onto crowdd scotland bar http co ui4dgniyik bbc developing helicopter post,1,1,2023-01-11 00:00:00,2023-01-11 00:00:00,313552.0,315903.0,3.082,
406613315834478593,Glasgow: Helicopter Crashes into Clutha Vaults Pub in Scotland http://t.co/72TDaePGK2,Outsiders,Other Useful Information,Related and informative,glasgow helicopter crashes clutha vaults pub scotland http co 72tdaepgk2,1,1,2023-01-11 01:00:00,2023-01-11 01:00:00,315901.0,314379.0,3.082,
406614255354806272,RT @CurlySportsFan: Unbelievable: @Graham_Photo: Never let it be said the #DailyMail let the truth get in the way of a story #clutha http:…,Not labeled,Not labeled,Not related,rt curlysportsfan unbelievable graham_photo never let said dailymail let truth get way story clutha http,0,0,2023-01-11 02:00:00,2023-01-11 02:00:00,315901.0,315903.0,3.082,
406616142812549120,RT @WeeNightOwl: @policescotland @Scotambservice @scotfire_west Hope all goes well w/#Clutha incident. You're all fantastic &amp; whole #Glasgo…,Outsiders,Sympathy and support,Related - but not informative,rt weenightowl policescotland scotambservice scotfire_west hope goes well w clutha incident fantastic amp whole glasgo,2,3,2023-01-11 03:00:00,2023-01-11 03:00:00,314241.0,313349.0,3.383,
406618286076735488,"Coming up: Journalist @ConnorGillies is on the scene of a helicopter crash in #Glasgow, he joins @KumiTaguchi http://t.co/uCb4PpCldC",Media,Other Useful Information,Related and informative,coming journalist connorgillies scene helicopter crash glasgow joins kumitaguchi http co ucb4ppcldc,1,1,2023-01-11 04:00:00,2023-01-11 04:00:00,314241.0,315910.0,3.383,
406619263374725120,Heart goes out to those affected by the situation in the helicopter crash in Scotland.,Outsiders,Sympathy and support,Related - but not informative,heart goes affected situation helicopter crash scotland,2,3,2023-01-11 05:00:00,2023-01-11 05:00:00,315908.0,313349.0,3.383,
406619754095730688,The Royal Infirmary has apparently said it's seeing serious injuries (unsurprisingly). #clutha,Outsiders,Other Useful Information,Related and informative,royal infirmary apparently said seeing serious injuries unsurprisingly clutha,1,1,2023-01-11 06:00:00,2023-01-11 06:00:00,315908.0,315910.0,3.383,
406620781695627264,"Police Helicopter Crashes Pub Roof https://t.co/Ver99rvQNZ … … glasgow clutha, glasgow helicopter video, glasgow pub, esperanza glasgow",Media,Other Useful Information,Related and informative,police helicopter crashes pub roof https co ver99rvqnz glasgow clutha glasgow helicopter video glasgow pub esperanza glasgow,1,1,2023-01-11 07:00:00,2023-01-11 07:00:00,318550.0,313551.0,3.753,
406621310169518080,RT @AP: BREAKING: Scottish officials: 'Numerous' casualties in Glasgow helicopter crash; some people trapped.,Media,Affected individuals,Related and informative,rt ap breaking scottish officials numerous casualties glasgow helicopter crash people trapped,1,4,2023-01-11 08:00:00,2023-01-11 08:00:00,318550.0,315900.0,3.753,
